Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2025-06-17,2116.44921875,10661.2607421875,321.7235412597656,388.9405212402344,2545.35498046875,1912.4837646484375,1479.705078125,863.2738647460938,75.72825622558594,3905.791259765625,4251.5107421875,890.5631103515625,2662.488525390625,4937.8671875,74.921630859375
2025-06-18,2089.94970703125,10547.2685546875,325.1232604980469,386.3912353515625,2496.3671875,1898.487548828125,1449.211181640625,874.5721435546875,76.58811950683594,3900.79150390625,4239.513671875,890.963134765625,2666.48779296875,4937.8671875,75.22154998779297
2025-06-19,2018.9515380859375,10551.267578125,319.7237243652344,392.8394470214844,2469.539306640625,1894.4886474609375,1434.714111328125,864.273681640625,75.46829986572266,3907.791015625,4136.53759765625,882.7634887695312,2697.48193359375,4894.02734375,75.98136901855469
2025-06-20,2011.95166015625,10391.279296875,323.9733581542969,384.5917663574219,2484.536376953125,1880.492431640625,1402.2205810546875,866.7733154296875,75.54828643798828,3898.79150390625,4147.53515625,887.7632446289062,2682.484619140625,4879.05712890625,76.56122589111328
2025-06-23,2016.9515380859375,10419.27734375,318.6238098144531,386.2912902832031,2511.53125,1848.001220703125,1402.720458984375,860.1742553710938,74.8683853149414,3927.7900390625,4184.02685546875,886.5632934570312,2683.484619140625,4895.09619140625,75.76142120361328
2025-06-24,2054.95068359375,10331.283203125,333.47259521484375,367.8464660644531,2476.537841796875,1858.4984130859375,1409.7191162109375,886.2705078125,76.64811706542969,3906.791015625,4192.52490234375,909.1624145507812,2584.003662109375,4886.5419921875,76.58122253417969
2025-06-25,2005.4517822265625,10247.2890625,331.8227233886719,364.2974548339844,2461.540771484375,1827.5067138671875,1394.22216796875,889.8699340820312,76.00820922851562,3903.791259765625,4123.041015625,916.7620849609375,2563.0078125,4813.83203125,76.4212646484375
2025-06-26,2143.448486328125,10143.2958984375,331.17279052734375,369.0461120605469,2452.54248046875,1829.00634765625,1394.7220458984375,875.3720092773438,75.74826049804688,3874.792724609375,4266.50732421875,933.7613525390625,2576.00537109375,4691.93603515625,77.62096405029297
2025-06-27,2150.9482421875,10223.291015625,338.52215576171875,370.2957763671875,2499.53369140625,1834.0050048828125,1405.219970703125,884.1707153320312,76.60812377929688,3938.789306640625,4280.50439453125,954.1605224609375,2586.503173828125,4738.9833984375,77.52098846435547
2025-06-30,2149.9482421875,10119.2978515625,337.27227783203125,365.59710693359375,2466.539794921875,1827.5067138671875,1389.7230224609375,881.6710815429688,76.68810272216797,3936.78955078125,4244.0126953125,967.5599365234375,2553.009521484375,4731.4990234375,77.76093292236328
