Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2020-07-23,0.2992183867569671,0.019176714501366154,0.23465770814109632,-0.03201570574153223,-0.1737196220415933,0.006328954904967432,-0.03493433272585833,-0.07189872673610964,0.038948260125563516,0.03096550497384154,0.1882104697181346,-0.05478658742344822,-0.0694393125671321,0.07521119408532484,0.1611347581895377
2020-07-24,0.31764195167322096,0.029863667523809756,0.2709630244734287,0.00026623547893267485,-0.15199346629379162,0.01129930026690218,-0.02546654411563498,-0.04426225490494551,0.0633932486315576,0.07736550490103178,0.20813315808334676,-0.047711295835781375,-0.03586636585236691,0.0910071411935176,0.16262378090370033
2020-07-27,0.32784752840146325,0.020024242144036863,0.2187569134870362,-0.02967826152230857,-0.18110543943637447,-0.009174514436091186,-0.032752312589483634,-0.08659639124476404,0.018012034819010037,0.05430232919017919,0.20555788969657995,-0.07407371288160436,-0.05624744347297872,0.1017571153909862,0.13066325992590677
2020-07-28,0.28567476387056523,0.04396664939955586,0.17123564657216095,-0.022093226588813075,-0.1666046588301512,-0.022797161675774613,-0.013613807557051216,-0.08500779783221135,-0.05985864023252585,0.027253062645746118,0.203075416660925,-0.09358346584442867,-0.0648139561771447,0.09147662118267674,0.13091180649546774
2020-07-29,0.23116434977102696,0.026075525633231456,0.03848241132833241,-0.07861560260357003,-0.21607339454598606,-0.030724596947753646,-0.023958434104903836,-0.11645264635396402,-0.10313571312370051,-0.0034639333431668584,0.15369005377662948,-0.20190132882730516,-0.13371336469135509,0.06125575382332138,0.08409245912422736
2020-07-30,0.2894290470498426,0.01550094691195314,0.07214361926879098,-0.011714155291945083,-0.14745511980215786,-0.019272579384301713,-0.014074945363724889,-0.0919514100814316,-0.04776676821313941,0.04007798646256555,0.20721939501216924,-0.13454570200930216,-0.015297757986576621,0.05762817809383014,0.14034499424654334
2020-07-31,0.37488984010499493,0.04779355841604449,0.14755696313262878,0.04846370264404931,-0.09913453837111874,-0.008678537189568902,0.02397158916061759,-0.03317163271835988,0.005207608374238726,0.04058943107936752,0.2574352835293052,-0.06579395981890723,0.06555001707637031,0.0786531841460203,0.17338997177980464
2020-08-03,0.3548435171248039,0.01172110985567243,0.16091501409871367,0.023392765692809903,-0.07836874422690954,-0.016273292525289196,-0.022236934650875173,-0.03058644845712588,0.013888784765537565,0.03210499942549139,0.253443929494396,-0.09677480398065941,0.026655522048650182,0.06521719993029662,0.18255363005145564
2020-08-04,0.3456306192615932,0.01738705124956441,0.13442923562404308,-0.019024107050809813,-0.09467218147039813,0.016774143068116976,-0.010417669194597412,0.018569317681065067,0.02043830181583206,0.042230176419477905,0.2644157969957517,-0.06366667533831827,-0.010832409968239198,0.08053435964261824,0.1582414196069477
2020-08-05,0.3435949553061548,-0.033182588113203626,0.13979759857917862,-0.016792988383580343,-0.12653384263723677,-0.012301059432857198,-0.04701319222933076,-0.01691755560579744,0.018892928371264883,0.0342236977190844,0.26803575257727474,-0.05515812561790712,0.008344410559919302,0.06082195649376598,0.12860226460776403
